State,County,Trump Percent, Harris Percent
Idaho,Owyhee,82.8,15.3
Idaho,Payette,80.4,17.5
Idaho,Power,71,26
Idaho,Shoshone,73.4,24
Idaho,Teton,44.9,51.7
Idaho,Twin Falls,73,24.2
Idaho,Valley,58.2,39.6
Idaho,Washington,79.7,18.2
Illinois,Adams,72.7,25.4
Illinois,Alexander,58.9,39.7
Illinois,Bond,71.4,26.5
Illinois,Boone,56.6,41.8
Illinois,Brown,78.7,19
Illinois,Bureau,61.7,36.4
Illinois,Calhoun,76.7,20.9
Illinois,Carroll,64.9,33.2
Illinois,Cass,70.8,27.5
Illinois,Champaign,36.6,60.1
Illinois,Christian,72.6,25.9
Illinois,Clark,74.8,23.5
Illinois,Clay,82.9,15.5
Illinois,Clinton,74.6,23
Illinois,Coles,63.4,34.9
Illinois,Cook,28.5,70.3
Illinois,Crawford,75.4,22.9
Illinois,Cumberland,80.2,18.4
Illinois,DeKalb,47.8,49.7
Illinois,DeWitt,71.5,26.6
Illinois,Douglas,70.7,25.6
Illinois,DuPage,42.5,55.9
Illinois,Edgar,75.3,23
Illinois,Edwards,84.8,13.8
Illinois,Effingham,79,18.9
Illinois,Fayette,81.5,17
Illinois,Ford,73,25.1
Illinois,Franklin,74.4,24
Illinois,Fulton,60.9,37.1
Illinois,Gallatin,75.9,22.1
Illinois,Greene,78,20.1
Illinois,Grundy,64.2,34.3
Illinois,Hamilton,80.7,17.6
Illinois,Hancock,77.2,20.3
Illinois,Hardin,80.1,18.4
Illinois,Henderson,68.3,29.5
Illinois,Henry,61,36.6
Illinois,Iroquois,77.9,20.6
Illinois,Jackson,47.7,50.9
Illinois,Jasper,82,16.8
Illinois,Jefferson,73,25.3
Illinois,Jersey,74,23.9
Illinois,Jo Daviess,57.3,40.4
Illinois,Johnson,78.6,20.3
Illinois,Kane,44.2,53.5
Illinois,Kankakee,59.3,38.5
Illinois,Kendall,48.1,49.5
Illinois,Knox,54.1,44.1
Illinois,Lake,38.9,59.7
Illinois,LaSalle,59.2,39.5
Illinois,Lawrence,77,20.9
Illinois,Lee,60.3,37.8
Illinois,Livingston,72.5,26
Illinois,Logan,69.9,28
Illinois,Macon,58.8,39.8
Illinois,Macoupin,68.7,29.4
Illinois,Madison,55.4,42.1
Illinois,Marion,73.9,24.5
Illinois,Marshall,67,31.1
Illinois,Mason,70.1,27.8
Illinois,Massac,74,25.2
Illinois,McDonough,58.5,39.7
Illinois,McHenry,51.9,46.6
Illinois,McLean,46.4,51
Illinois,Menard,69.7,28.4
Illinois,Mercer,62.5,35.3
Illinois,Monroe,67,30.7
Illinois,Montgomery,71.2,27
Illinois,Morgan,65.9,32.8
Illinois,Moultrie,73.8,24.8
Illinois,Ogle,64,34.4
Illinois,Peoria,46.6,51.2
Illinois,Perry,75.5,22.9
Illinois,Piatt,64.4,33.7
Illinois,Pike,80.9,17.3
Illinois,Pope,79.5,19.5
Illinois,Pulaski,66.3,32.2
Illinois,Putnam,60.5,37.6
Illinois,Randolph,73.9,24.1
Illinois,Richland,76.1,22.5
Illinois,Rock Island,44.4,53.9
Illinois,Saline,73.9,24.8
Illinois,Sangamon,51.6,46.6
Illinois,Schuyler,72.5,25.5
Illinois,Scott,80,18.9
Illinois,Shelby,79.4,19.2
Illinois,St. Clair,47.1,50.2
Illinois,Stark,71.7,26.2
Illinois,Stephenson,58.9,39.5
Illinois,Tazewell,62.5,35.8
Illinois,Union,71,27.7
Illinois,Vermilion,67,31.2
Illinois,Wabash,75.9,22.2
Illinois,Warren,66.5,31.9
Illinois,Washington,78,20.6
Illinois,Wayne,84.7,13.9
Illinois,White,79.1,19.7
Illinois,Whiteside,56.4,41.7
Illinois,Will,48.5,50.1
Illinois,Williamson,68.5,29.7
Illinois,Winnebago,48.7,49
Illinois,Woodford,69.8,28
Indiana,Adams,75.4,22.8
Indiana,Allen,55.3,42.9
Indiana,Bartholomew,62.6,35.3
Indiana,Benton,72.7,25.5
Indiana,Blackford,74.2,23.9
Indiana,Boone,56.9,41
Indiana,Brown,65.5,32.8
Indiana,Carroll,75.1,23.1
Indiana,Cass,72.4,26.2
Indiana,Clark,59.3,38.9
Indiana,Clay,77.6,20.7
Indiana,Clinton,73.2,25.2
Indiana,Crawford,73.2,24.6
Indiana,Daviess,81.4,17.1
Indiana,Dearborn,78.4,20.1
Indiana,Decatur,78.4,19.9
Indiana,DeKalb,72.6,25.6
Indiana,Delaware,57,41.2
Indiana,Dubois,69.9,27.7
Indiana,Elkhart,65.5,33.1
Indiana,Fayette,77.5,21.2
Indiana,Floyd,56.9,41.4
Indiana,Fountain,79.1,19.1
Indiana,Franklin,81.5,17.1
Indiana,Fulton,74.9,23.7
Indiana,Gibson,74.8,23.4
Indiana,Grant,69.9,28.2
Indiana,Greene,76.1,22.3
Indiana,Hamilton,52.1,46
Indiana,Hancock,65.9,32.2
Indiana,Harrison,72.6,25.6
Indiana,Hendricks,59.9,38.4
Indiana,Henry,73,25.3
Indiana,Howard,66.7,31.5
Indiana,Huntington,73.3,24.9
Indiana,Jackson,76.8,21.5
Indiana,Jasper,76.3,22
Indiana,Jay,76.7,21.6
Indiana,Jefferson,67.1,31
Indiana,Jennings,78.5,19.7
Indiana,Johnson,66.3,32
Indiana,Knox,74.4,24
Indiana,Kosciusko,75.2,22.9
Indiana,LaGrange,77.6,20.8
Indiana,Lake,46.5,52.1
Indiana,LaPorte,56.2,42.1
Indiana,Lawrence,74.6,23.6
Indiana,Madison,62.5,35.6
Indiana,Marion,35.3,63
Indiana,Marshall,70.7,27.4
Indiana,Martin,79.3,18.7
Indiana,Miami,76.3,21.8
Indiana,Monroe,35.4,62.8
Indiana,Montgomery,73.1,24.9
Indiana,Morgan,76.3,22
Indiana,Newton,77.7,20.8
Indiana,Noble,74.9,23.5
Indiana,Ohio,77,21.5
Indiana,Orange,75.2,23.1
Indiana,Owen,74.5,23.8
Indiana,Parke,77.5,20.6
Indiana,Perry,64,34.3
Indiana,Pike,76.7,21.9
Indiana,Porter,54.3,43.8
Indiana,Posey,71,27.5
Indiana,Pulaski,75.9,22.2
Indiana,Putnam,75.1,23.1
Indiana,Randolph,75.9,22.3
Indiana,Ripley,80.1,18.6
Indiana,Rush,75.9,21.9
Indiana,Scott,74.9,23.5
Indiana,Shelby,73.1,25.1
Indiana,Spencer,70.5,27.3
Indiana,St. Joseph,48.5,50
Indiana,Starke,75.3,23.2
Indiana,Steuben,70.2,28.1
Indiana,Sullivan,75.5,22.8
Indiana,Switzerland,77.9,20.5
Indiana,Tippecanoe,49,48.8
Indiana,Tipton,74.5,23.7
Indiana,Union,77.2,21.4
Indiana,Vanderburgh,55.6,43
Indiana,Vermillion,71.3,26.6
Indiana,Vigo,58.1,40
Indiana,Wabash,74.7,23.9
Indiana,Warren,77.8,20.5
Indiana,Warrick,64.3,34.1
Indiana,Washington,76.6,21.7
Indiana,Wayne,65.3,32.9
Indiana,Wells,78,20.2
Indiana,White,71.4,26.4
Indiana,Whitley,74,24.1
Iowa,Adair,71.5,26.6
Iowa,Adams,71.1,27
Iowa,Allamakee,66.4,32.1
Iowa,Appanoose,72.5,26
Iowa,Audubon,68.1,29.9
Iowa,Benton,65.8,32.7
Iowa,Black Hawk,48.6,49.8
Iowa,Boone,59.7,38.3
Iowa,Bremer,60.2,38.1
Iowa,Buchanan,63.2,35
Iowa,Buena Vista,65.8,32.7
Iowa,Butler,71.9,26.6
Iowa,Calhoun,72.7,26.1
Iowa,Carroll,70.1,28.3
Iowa,Cass,69.4,28.8
Iowa,Cedar,60,38.3
Iowa,Cerro Gordo,54.9,43.2
Iowa,Cherokee,72,26.4
Iowa,Chickasaw,67.9,30.8
Iowa,Clarke,70.1,28.2
Iowa,Clay,70.8,27.7
Iowa,Clayton,66.5,32.1
Iowa,Clinton,58.5,39.7
Iowa,Crawford,71.1,27.7
Iowa,Dallas,51.4,46.7
Iowa,Davis,76.6,22.2
Iowa,Decatur,72.5,25.6
Iowa,Delaware,68.9,29.4
Iowa,Des Moines,56.6,41.6
Iowa,Dickinson,69.2,29.3
Iowa,Dubuque,53.5,44.9
Iowa,Emmet,71.3,27.4
Iowa,Fayette,64.2,33.9
Iowa,Floyd,62,36.4
Iowa,Franklin,70,28.4
Iowa,Fremont,71.4,27
Iowa,Greene,65.8,32.8
Iowa,Grundy,69.9,28.3
Iowa,Guthrie,68,30.2
Iowa,Hamilton,65.9,32.7
Iowa,Hancock,73,25.6
Iowa,Hardin,68.4,30.2
Iowa,Harrison,69.9,28.2
Iowa,Henry,67.1,31.2
Iowa,Howard,65.1,33.4
Iowa,Humboldt,74.2,24.3
Iowa,Ida,75.8,22.6
Iowa,Iowa,63,35.3
Iowa,Jackson,65.5,33
Iowa,Jasper,62.9,35.4
Iowa,Jefferson,52.2,45.4
Iowa,Johnson,30.1,67.9
Iowa,Jones,62.1,35.9
Iowa,Keokuk,75.1,23.7
Iowa,Kossuth,71.3,27.2
Iowa,Lee,62.7,34.9
Iowa,Linn,44.1,54
Iowa,Louisa,69.7,28.8
Iowa,Lucas,73.2,25.2
Iowa,Lyon,84.2,14.6
Iowa,Madison,68.4,30
Iowa,Mahaska,75,23.5
Iowa,Marion,67.9,30.3
Iowa,Marshall,56.8,41.3
Iowa,Mills,68.7,29.8
Iowa,Mitchell,64.7,33.7
Iowa,Monona,71.8,26.7
Iowa,Monroe,74.7,24.1
Iowa,Montgomery,68.7,29.7
Iowa,Muscatine,56.5,41.6
Iowa,O'Brien,79.7,19
Iowa,Osceola,81.2,17.2
Iowa,Page,70.4,28.1
Iowa,Palo Alto,71.8,26.9
Iowa,Plymouth,76.3,22.2
Iowa,Pocahontas,76.1,22.2
Iowa,Polk,43.7,54.5
Iowa,Pottawattamie,59.1,39.2
Iowa,Poweshiek,57.5,40.6
Iowa,Ringgold,75,23.8
Iowa,Sac,75.1,23.6
Iowa,Scott,51,47.1
Iowa,Shelby,70.7,27.8
Iowa,Sioux,84.5,13.8
Iowa,Story,43.7,54
Iowa,Tama,62.4,35.6
Iowa,Taylor,77.3,21.6
Iowa,Union,67.3,31.2
Iowa,Van Buren,76.8,21.5
Iowa,Wapello,65,33.6
Iowa,Warren,59.4,38.8
Iowa,Washington,61.4,37.1
Iowa,Wayne,77.7,20.6
Iowa,Webster,64.8,33.7
Iowa,Winnebago,64.4,33.8
Iowa,Winneshiek,53.7,44.4
Iowa,Woodbury,60.5,37.6
Iowa,Worth,63.3,35.2
Iowa,Wright,67.3,30.9
Kansas,Allen,71.9,25.9
Kansas,Anderson,79.1,19.3
Kansas,Atchison,67.7,30.3
Kansas,Barber,85.3,13.4
Kansas,Barton,77.6,21
Kansas,Bourbon,75.8,22
Kansas,Brown,72.9,25.1
Kansas,Butler,69.8,28.2
Kansas,Chase,74.7,23.6
Kansas,Chautauqua,85,13.9
Kansas,Cherokee,75.5,22.7
Kansas,Cheyenne,83.4,14.4
Kansas,Clark,85.4,12.8
Kansas,Clay,76.6,21.1
Kansas,Cloud,79.5,19
Kansas,Coffey,76.6,21.4
Kansas,Comanche,83.2,15.1
Kansas,Cowley,69.2,29.1
Kansas,Crawford,61.6,36.6
Kansas,Decatur,84.5,14.1
Kansas,Dickinson,76.6,21.8
Kansas,Doniphan,81.1,17.4
Kansas,Douglas,30.1,68.3
Kansas,Edwards,82.2,16.8
Kansas,Elk,83.8,14.4
Kansas,Ellis,72.2,25.9
Kansas,Ellsworth,75,23.4
Kansas,Finney,66.5,31.5
Kansas,Ford,68.5,29.8
Kansas,Franklin,68.9,29.1
Kansas,Geary,57.8,40
Kansas,Gove,87.9,10.7
Kansas,Graham,82.3,16.1
Kansas,Grant,80.9,17.7
Kansas,Gray,83.7,14.8
Kansas,Greeley,86.1,12.7
Kansas,Greenwood,79.8,18.7
Kansas,Hamilton,82.3,16
Kansas,Harper,80.9,17.3
Kansas,Harvey,59.6,38.6
Kansas,Haskell,81.5,17.6
Kansas,Hodgeman,84.8,13.9
Kansas,Jackson,70.4,27.7
Kansas,Jefferson,67.4,30.6
Kansas,Jewell,87,11.3
Kansas,Johnson,44.9,53.4
Kansas,Kearny,83.5,14.5
Kansas,Kingman,78.9,19.2
Kansas,Kiowa,84.9,13.8
Kansas,Labette,68.3,30.1
Kansas,Lane,83.9,13.3
Kansas,Leavenworth,60.3,37.7
Kansas,Lincoln,81.8,16.7
Kansas,Linn,81.5,17.2
Kansas,Logan,84.7,13.1
Kansas,Lyon,56.4,41.6
Kansas,Marion,73.7,24.1
Kansas,Marshall,73.4,24.2
Kansas,McPherson,69.6,28.5
Kansas,Meade,84.3,14.4
Kansas,Miami,68.7,29.3
Kansas,Mitchell,82.3,16.5
Kansas,Montgomery,74.5,23.8
Kansas,Morris,72.2,26
Kansas,Morton,85.4,12.6
Kansas,Nemaha,82.9,15.7
Kansas,Neosho,73.1,25
Kansas,Ness,88.2,9.6
Kansas,Norton,82.7,15.4
Kansas,Osage,72.6,24.8
Kansas,Osborne,83.3,14.6
Kansas,Ottawa,82.3,16
Kansas,Pawnee,75,23.3
Kansas,Phillips,85.8,12.4
Kansas,Pottawatomie,72.6,25.4
Kansas,Pratt,74.8,23.4
Kansas,Rawlins,85.2,12.4
Kansas,Reno,66.2,31.8
Kansas,Republic,81.8,16.3
Kansas,Rice,77.7,20.5
Kansas,Riley,48.1,49.4
Kansas,Rooks,84.8,13.8
Kansas,Rush,81.9,16.4
Kansas,Russell,79.6,18.5
Kansas,Saline,64.9,33.3
Kansas,Scott,86.1,11.5
Kansas,Sedgwick,56.2,42.2
Kansas,Seward,69,29.2
Kansas,Shawnee,48.8,49.2
Kansas,Sheridan,89.6,9.1
Kansas,Sherman,83.6,14.4
Kansas,Smith,83.5,15
Kansas,Stafford,81,17.2
Kansas,Stanton,81.1,17.1
Kansas,Stevens,86.8,11.5
Kansas,Sumner,73.9,24.1
Kansas,Thomas,82,16.5
Kansas,Trego,84.7,13.6
Kansas,Wabaunsee,73.2,24.8
Kansas,Wallace,91.7,6.9
Kansas,Washington,83.6,14.8
Kansas,Wichita,86.2,12.4
Kansas,Wilson,80.2,18.1
Kansas,Woodson,80,18.8
Kansas,Wyandotte,37.3,61.1
Kentucky,Adair,85.2,14
Kentucky,Allen,83.1,16
Kentucky,Anderson,73.7,24.6
Kentucky,Ballard,81.5,17
Kentucky,Barren,75.8,23.1
Kentucky,Bath,75,23.7
Kentucky,Bell,83.8,15.2
Kentucky,Boone,67.7,30.6
Kentucky,Bourbon,65.9,32.4
Kentucky,Boyd,68.6,30
Kentucky,Boyle,63.7,34.7
Kentucky,Bracken,81.8,16.9
Kentucky,Breathitt,78.9,19.6
Kentucky,Breckinridge,78.4,20.3
Kentucky,Bullitt,74.8,23.8
Kentucky,Butler,82.5,16.2
Kentucky,Caldwell,78.5,20.3
Kentucky,Calloway,68.1,30.2
Kentucky,Campbell,58.9,39.2
Kentucky,Carlisle,83.6,15.6
Kentucky,Carroll,74.9,23.9
Kentucky,Carter,78.6,20.2
Kentucky,Casey,87.8,11.4
Kentucky,Christian,66.1,32.6
Kentucky,Clark,66.8,31.5
Kentucky,Clay,89.5,9.2
Kentucky,Clinton,87.6,11.3
Kentucky,Crittenden,83.5,15.2
Kentucky,Cumberland,84.9,14
Kentucky,Daviess,65.2,33.3
Kentucky,Edmonson,80.8,17.9
Kentucky,Elliott,80.2,18.3
Kentucky,Estill,80.9,17.7
Kentucky,Fayette,40.3,57.5
Kentucky,Fleming,79.7,19.1
Kentucky,Floyd,78.8,19.6
Kentucky,Franklin,51.4,46.6
Kentucky,Fulton,69.5,29.7
Kentucky,Gallatin,79.4,19.4
Kentucky,Garrard,79.5,19.3
Kentucky,Grant,81.7,17
Kentucky,Graves,80.2,18.6
Kentucky,Grayson,80.3,18.5
Kentucky,Green,85.9,13.4
Kentucky,Greenup,74.6,24.1
Kentucky,Hancock,72.8,25.3
Kentucky,Hardin,63.8,34.5
Kentucky,Harlan,87.7,11.5
Kentucky,Harrison,73.6,25.1
Kentucky,Hart,79.6,19.5
Kentucky,Henderson,64,34.7
Kentucky,Henry,75.5,23
Kentucky,Hickman,80,19
Kentucky,Hopkins,74.7,24
Kentucky,Jackson,90.3,8.5
Kentucky,Jefferson,40.8,57.3
Kentucky,Jessamine,66.9,31.1
Kentucky,Johnson,84.7,14
Kentucky,Kenton,59.8,38.1
Kentucky,Knott,78.8,19.7
Kentucky,Knox,85,13.8
Kentucky,LaRue,79.5,19.1
Kentucky,Laurel,84.3,14.5
Kentucky,Lawrence,83.1,15.9
Kentucky,Lee,82.8,15.1
Kentucky,Leslie,89.7,8.8
Kentucky,Letcher,81,17.2
Kentucky,Lewis,87.3,11.6
Kentucky,Lincoln,80.1,18.9
Kentucky,Livingston,80.9,17.8
Kentucky,Logan,76.9,21.9
Kentucky,Lyon,76.1,22.7
Kentucky,Madison,64.5,33.6
Kentucky,Magoffin,81.3,17.2
Kentucky,Marion,71.1,27.6
Kentucky,Marshall,77.7,21
Kentucky,Martin,91.5,7.9
Kentucky,Mason,71.1,27.5
Kentucky,McCracken,66.8,31.9
Kentucky,McCreary,89,10.3
Kentucky,McLean,77.2,21.3
Kentucky,Meade,75.3,23.2
Kentucky,Menifee,77.8,20.2
Kentucky,Mercer,74.5,23.9
Kentucky,Metcalfe,81.9,17.2
Kentucky,Monroe,88.1,10.9
Kentucky,Montgomery,72.6,26
Kentucky,Morgan,81,17.5
Kentucky,Muhlenberg,76.6,22.3
Kentucky,Nelson,70.2,28.5
Kentucky,Nicholas,73.8,24.8
Kentucky,Ohio,79.4,19.1
Kentucky,Oldham,60.3,37.7
Kentucky,Owen,80.6,18
Kentucky,Owsley,88.4,11
Kentucky,Pendleton,81.1,17.5
Kentucky,Perry,79.2,19.7
Kentucky,Pike,82.2,16.8
Kentucky,Powell,76.3,21.9
Kentucky,Pulaski,82.1,16.9
Kentucky,Robertson,80,18.8
Kentucky,Rockcastle,85.9,12.8
Kentucky,Rowan,63,35.3
Kentucky,Russell,85.7,13.5
Kentucky,Scott,63,35.3
Kentucky,Shelby,66.4,31.8
Kentucky,Simpson,71.3,27.4
Kentucky,Spencer,77.8,21
Kentucky,Taylor,77.7,21
Kentucky,Todd,78.4,20.6
Kentucky,Trigg,75.5,23.2
Kentucky,Trimble,77.3,21.7
Kentucky,Union,78.5,20.2
Kentucky,Warren,61.3,37
Kentucky,Washington,74.4,24.2
Kentucky,Wayne,82.5,16.5
Kentucky,Webster,78.1,20.8
Kentucky,Whitley,84.2,14.8
Kentucky,Wolfe,74.2,23.6
Kentucky,Woodford,56.2,41.9
Louisiana,Acadia,81.5,17.6
Louisiana,Allen,80,19
Louisiana,Ascension,66.1,32.2
Louisiana,Assumption,67.2,31.6
Louisiana,Avoyelles,71,27.8
Louisiana,Beauregard,85.1,13.8
Louisiana,Bienville,58.5,40.5
Louisiana,Bossier,71,27.7
Louisiana,Caddo,47,51.6
Louisiana,Calcasieu,69,29.5
Louisiana,Caldwell,85.9,13.4
Louisiana,Cameron,92.8,6.5
Louisiana,Catahoula,74.9,24.4
Louisiana,Claiborne,60.6,38.5
Louisiana,Concordia,64.1,34.8
Louisiana,DeSoto,67.3,31.8
Louisiana,East Baton Rouge,43.4,54.5
Louisiana,East Carroll,40.4,58
Louisiana,East Feliciana,60.5,38.3
Louisiana,Evangeline,73.9,24.9
Louisiana,Franklin,74.2,25
Louisiana,Grant,87.9,11
Louisiana,Iberia,66.5,32.4
Louisiana,Iberville,49.6,48.9
Louisiana,Jackson,73.2,25.6
Louisiana,Jefferson,55.4,42.5
Louisiana,Jefferson Davis,79.9,18.8
Louisiana,Lafayette,64.8,33.5
Louisiana,Lafourche,80.4,18.4
Louisiana,LaSalle,91,8.2
Louisiana,Lincoln,61.9,36.5
Louisiana,Livingston,83.6,15.1
Louisiana,Madison,46.2,52.5
Louisiana,Morehouse,59,39.7
Louisiana,Natchitoches,60.5,38.2
Louisiana,Orleans,15.2,82.2
Louisiana,Ouachita,63.3,35.5
Louisiana,Plaquemines,68.4,30.4
Louisiana,Pointe Coupee,63.3,35.7
Louisiana,Rapides,67.7,31
Louisiana,Red River,62.7,35.5
Louisiana,Richland,69.1,29.7
Louisiana,Sabine,84.7,14.6
Louisiana,St. Bernard,63.8,34.5
Louisiana,St. Charles,65.4,33
Louisiana,St. Helena,48.8,49.6
Louisiana,St. James,50.1,49.1
Louisiana,St. John the Baptist,34.8,64
Louisiana,St. Landry,58.9,40
Louisiana,St. Martin,69.8,29.1
Louisiana,St. Mary,65.4,33.6
Louisiana,St. Tammany,71.1,27.3
Louisiana,Tangipahoa,68.1,30.6
Louisiana,Tensas,51.4,47.1
Louisiana,Terrebonne,75.3,23.5
Louisiana,Union,78.1,21.1
Louisiana,Vermilion,81.4,17.5
Louisiana,Vernon,83.4,15.6
Louisiana,Washington,69.6,29.3
Louisiana,Webster,67.7,31.2
Louisiana,West Baton Rouge,55.1,43.4
Louisiana,West Carroll,86.6,12.6
Louisiana,West Feliciana,65.3,33.4
Louisiana,Winn,76.8,22.3
Maine,Abbot,67.8,31
Maine,Acton,57.9,40.3
Maine,Addison,65.5,33.7
Maine,Albion,66.4,32.1
Maine,Alexander,74.5,24.3
Maine,Alfred,53.5,40.9
Maine,Allagash,60.5,39.5
Maine,Alna,36,60.8
Maine,Alton,62.9,35
Maine,Amherst,63.6,34.5
Maine,Amity,78.8,19.4
Maine,Andover,58.1,40.4
Maine,Anson,69,29.4
Maine,Appleton,45.5,51.6
Maine,Aroostook Cty Townships,65.8,33.1
Maine,Arrowsic,25.1,74
Maine,Arundel,50.4,47.8
Maine,Ashland,64.7,33.4
Maine,Athens,65.4,33.6
Maine,Atkinson,71.6,28.4
Maine,Auburn,45.7,52.3
Maine,Augusta,44.1,54
Maine,Aurora,63.5,33.8
Maine,Avon,72.6,26.7
Maine,Baileyville,67.6,31.9
Maine,Baldwin,66,32.4
Maine,Bangor,39,58.6
Maine,Bar Harbor,23.2,73.2
Maine,Baring Plt.,59.7,38.8
Maine,Bath,30.4,67.1
Maine,Beals,65.9,32.4
Maine,Beaver Cove,48.3,50.9
Maine,Beddington,63.2,36.8
Maine,Belfast,29.2,68
Maine,Belgrade,53.8,44.9
Maine,Belmont,55.1,43.2
Maine,Benton,65,32.8
Maine,Berwick,52.1,45.7
Maine,Bethel,42.9,54.5
Maine,Biddeford,35.3,62.4
Maine,Bingham,68.7,29.6
Maine,Blaine,75.2,23.5
Maine,Blue Hill,30.5,66.6
Maine,Boothbay,41.7,56.8
Maine,Boothbay Harbor,37.7,61.1
Maine,Bowdoin,58.8,39.8
Maine,Bowdoinham,43.6,53.5
Maine,Bowerbank,65.1,34.9
Maine,Bradford,72.4,25.5
Maine,Bradley,58.1,40.4
Maine,Bremen,31.9,66.4
Maine,Brewer,49.5,48.3
Maine,Bridgewater,73.6,25.8
Maine,Bridgton,48.5,49.8
Maine,Brighton Plt.,58.1,39.5
Maine,Bristol,37.3,61.3
Maine,Brooklin,27.9,68.7
Maine,Brooks,53.5,42.2
Maine,Brooksville,32.2,64
Maine,Brownfield,51.3,47.1
Maine,Brownville,67.1,30.9
Maine,Brunswick,25.9,71.3
Maine,Buckfield,63.7,34.9
Maine,Bucksport,50.8,47.4
Maine,Burlington,75.2,24
Maine,Burnham,67.5,30.8
Maine,Buxton,52.1,45.8
Maine,Byron,63.5,34.6
Maine,Calais,58,40.3
Maine,Cambridge,74,23.6
Maine,Camden,20,78
Maine,Canaan,65.1,33
Maine,Canton,68.5,30.1
Maine,Cape Elizabeth,20.5,77.6
Maine,Caratunk,62.3,37.7
Maine,Caribou,59.3,39.4
Maine,Carmel,67.3,31.6
Maine,Carrabassett Valley,30.5,67.7
Maine,Carroll Plt.,80,17.6
Maine,Carthage,70.4,27.5
Maine,Cary Plt.,0,0
Maine,Casco,52.5,45.9
Maine,Castine,25,71.7
Maine,Castle Hill,56.9,42.7
Maine,Caswell,66.9,33.1
Maine,Chapman,66.9,31.6
Maine,Charleston,75.2,22.8
Maine,Charlotte,65.8,34.2
Maine,Chebeague Island,16.8,80.6
Maine,Chelsea,62.2,36.4
Maine,Cherryfield,63.8,34.1
Maine,Chester,81,18.3
Maine,Chesterville,62.2,36.2
Maine,China,57.1,40.4
Maine,Clifton,61,37.5
Maine,Clinton,65,33.6
Maine,Columbia,69.8,28.1
Maine,Columbia Falls,69.8,29
Maine,Cooper,62.5,33.3
Maine,Coplin Plt.,34.5,61.2
Maine,Corinna,71.9,26.9
Maine,Corinth,75.6,23.5
Maine,Cornish,53.1,44.9
Maine,Cornville,64.1,33.9
Maine,Cranberry Isles,26.9,67.7
Maine,Crawford,64,34.7
Maine,Crystal,75.2,22.3
Maine,Cumberland,27.8,70.3
Maine,Cushing,54.8,43.1
Maine,Cutler,70.2,28.7
Maine,Cyr Plt.,54.2,44.1
Maine,Dallas Plt.,53.6,43.5
Maine,Damariscotta,31.4,67.1
Maine,Danforth,74.9,24.1
Maine,Dayton,55.4,42.7
Maine,Deblois,92.9,7.1
Maine,Dedham,50.3,47.8
Maine,Deer Isle,40.4,57.5
Maine,Denmark,48.9,49.3
Maine,Dennistown Plt.,74.1,25.9
Maine,Dennysville,63.2,35.3
Maine,Detroit,66.3,32.5
Maine,Dexter,63.6,34.7
Maine,Dixfield,66.2,32.5
Maine,Dixmont,63,35.4
Maine,Dover-Foxcroft,60.1,37.6
Maine,Dresden,52.7,45.6
Maine,Drew Plt.,81.3,18.8
Maine,Durham,48.3,49.3
Maine,Dyer Brook,76.5,22.1
Maine,Eagle Lake,59.2,39.5
Maine,East Machias,66,32.4
Maine,East Millinocket,61.1,37.6
Maine,Eastbrook,64,35.2
Maine,Easton,66.8,31.1
Maine,Eastport,39.4,57.6
Maine,Eddington,63.3,35
Maine,Edgecomb,38.3,60
